mouse_id,group,unit_id,duration,half_width_duration,peak_amplitude_asymmetry,peak_to_trough_ratio,duration_between_peaks,one_minus_left_peak,area_after_min,repolarization_slope,firing_rate
F3878,saline,360,0.6666666666666666,0.26666666666666666,0.16832850457621765,0.30332324843789865,1.1333333333333333,0.08964663743972778,22.27785662561655,0.3513469696044922,7.941538461538461
F3878,saline,364,0.6666666666666666,0.26666666666666666,0.16832850457621765,0.30332324843789865,1.1333333333333333,0.08964663743972778,22.27785662561655,0.3513469696044922,7.529230769230769
F3878,saline,374,0.7333333333333334,0.23333333333333334,0.1992532524560239,0.27133988779176343,1.2,0.20613974332809448,22.422461792826653,0.3370565634507399,16.104615384615386
F3878,saline,382,0.7333333333333334,0.23333333333333334,0.1992532524560239,0.27133988779176343,1.2,0.20613974332809448,22.422461792826653,0.3370565634507399,4.486153846153846
F3878,saline,388,0.7333333333333334,0.23333333333333334,0.1992532524560239,0.27133988779176343,1.2,0.20613974332809448,22.422461792826653,0.3370565634507399,13.430769230769231
F3878,saline,392,0.7333333333333334,0.23333333333333334,0.1992532524560239,0.27133988779176343,1.2,0.20613974332809448,22.422461792826653,0.3370565634507399,3.7215384615384615
F3878,saline,396,0.7,0.23333333333333334,0.23798652681028296,0.2957771560500767,1.1,0.21781927347183228,21.460229087620974,0.3580259482065837,10.655384615384616
F3878,saline,404,0.7,0.23333333333333334,0.23798652681028296,0.2957771560500767,1.1,0.21781927347183228,21.460229087620974,0.3580259482065837,1.8353846153846154
F3878,saline,414,0.7333333333333334,0.23333333333333334,0.18608903952018935,0.27212562576606414,1.2,0.21142345666885376,21.993162337690592,0.3248414626488319,18.22923076923077
F3878,saline,424,0.7333333333333334,0.23333333333333334,0.18608903952018935,0.27212562576606414,1.2,0.21142345666885376,21.993162337690592,0.3248414626488319,1.563076923076923
F3878,saline,426,0.7333333333333334,0.23333333333333334,0.18608903952018935,0.27212562576606414,1.2,0.21142345666885376,21.993162337690592,0.3248414626488319,2.0015384615384617
F3878,saline,432,0.9333333333333333,0.23333333333333334,0.009555926703310002,0.228026235299365,1.2,0.07682865858078003,18.493141531944275,0.2751101811726888,10.947692307692307
F3878,saline,438,0.9333333333333333,0.23333333333333334,0.009555926703310002,0.228026235299365,1.2,0.07682865858078003,18.493141531944275,0.2751101811726888,3.7815384615384615
F3878,saline,444,0.7333333333333334,0.23333333333333334,0.06677107781629807,0.2564177771831267,1.0333333333333334,0.04545855522155762,19.465732350945473,0.3039496626172747,7.746153846153846
F3878,saline,450,0.7333333333333334,0.23333333333333334,0.06677107781629807,0.2564177771831267,1.0333333333333334,0.04545855522155762,19.465732350945473,0.3039496626172747,1.676923076923077
F3878,saline,454,0.7333333333333334,0.23333333333333334,0.06677107781629807,0.2564177771831267,1.0333333333333334,0.04545855522155762,19.465732350945473,0.3039496626172747,0.2076923076923077
F3878,saline,460,0.7333333333333334,0.3,0.24490732508237248,0.32083455569446884,1.2,0.45595836639404297,16.51468800008297,0.1996915681021554,1.393846153846154
F3878,saline,466,0.7,0.26666666666666666,0.13252079703681538,0.30608057447654863,1.2,0.11387765407562256,21.97371831536293,0.2907379223750188,8.08
